# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-15 12:44:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15485500 TANANA R AT FAIRBANKS AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15485500
#            TS   parameter     statistic     Description
#          1085       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	1085_00060_00003	1085_00060_00003_cd
USGS	15485500	1988-02-07	6000	A
USGS	15485500	1988-02-08	6000	A
USGS	15485500	1988-02-09	6000	A
USGS	15485500	1988-02-10	6000	A
USGS	15485500	1988-02-11	6000	A
USGS	15485500	1988-02-12	6000	A
USGS	15485500	1988-02-13	6000	A
USGS	15485500	1988-02-14	6000	A
USGS	15485500	1988-02-15	6000	A
USGS	15485500	1988-02-16	6000	A
USGS	15485500	1988-02-17	6000	A
USGS	15485500	1988-02-18	6000	A
USGS	15485500	1988-02-19	6000	A
USGS	15485500	1988-02-20	6000	A
USGS	15485500	1988-02-21	6000	A
USGS	15485500	1988-02-22	6000	A
USGS	15485500	1988-02-23	5800	A
USGS	15485500	1988-02-24	5800	A
USGS	15485500	1988-02-25	5800	A
USGS	15485500	1988-02-26	5800	A
USGS	15485500	1988-02-27	5800	A
USGS	15485500	1988-02-28	5800	A
USGS	15485500	1988-02-29	5800	A
USGS	15485500	1988-03-01	5800	A
USGS	15485500	1988-03-02	5800	A
USGS	15485500	1988-03-03	5800	A
USGS	15485500	1988-03-04	5800	A
USGS	15485500	1988-03-05	5800	A
USGS	15485500	1988-03-06	5800	A
USGS	15485500	1988-03-07	5800	A
USGS	15485500	1988-03-08	5800	A
USGS	15485500	1988-03-09	5800	A
USGS	15485500	1988-03-10	5800	A
USGS	15485500	1988-03-11	5800	A
USGS	15485500	1988-03-12	5800	A
USGS	15485500	1988-03-13	5800	A
USGS	15485500	1988-03-14	5800	A
USGS	15485500	1988-03-15	5800	A
USGS	15485500	1988-03-16	5600	A
USGS	15485500	1988-03-17	5600	A
USGS	15485500	1988-03-18	5600	A
USGS	15485500	1988-03-19	5600	A
USGS	15485500	1988-03-20	5600	A
USGS	15485500	1988-03-21	5600	A
USGS	15485500	1988-03-22	5600	A
USGS	15485500	1988-03-23	5600	A
USGS	15485500	1988-03-24	5600	A
USGS	15485500	1988-03-25	5600	A
USGS	15485500	1988-03-26	5600	A
USGS	15485500	1988-03-27	5600	A
USGS	15485500	1988-03-28	5600	A
USGS	15485500	1988-03-29	5600	A
USGS	15485500	1988-03-30	5600	A
USGS	15485500	1988-03-31	5600	A
USGS	15485500	1988-04-01	5600	A
USGS	15485500	1988-04-02	5600	A
USGS	15485500	1988-04-03	5600	A
USGS	15485500	1988-04-04	5600	A
USGS	15485500	1988-04-05	5600	A
USGS	15485500	1988-04-06	5600	A
USGS	15485500	1988-04-07	5600	A
USGS	15485500	1988-04-08	5600	A
USGS	15485500	1988-04-09	5600	A
USGS	15485500	1988-04-10	5600	A
USGS	15485500	1988-04-11	5600	A
USGS	15485500	1988-04-12	5600	A
USGS	15485500	1988-04-13	5600	A
USGS	15485500	1988-04-14	5600	A
USGS	15485500	1988-04-15	5800	A
USGS	15485500	1988-04-16	6000	A
USGS	15485500	1988-04-17	6400	A
USGS	15485500	1988-04-18	6800	A
USGS	15485500	1988-04-19	7200	A
USGS	15485500	1988-04-20	7800	A
USGS	15485500	1988-04-21	8400	A
USGS	15485500	1988-04-22	9200	A
USGS	15485500	1988-04-23	10000	A
USGS	15485500	1988-04-24	12000	A
USGS	15485500	1988-04-25	12500	A
USGS	15485500	1988-04-26	13500	A
USGS	15485500	1988-04-27	14500	A
USGS	15485500	1988-04-28	15200	A
USGS	15485500	1988-04-29	15800	A
USGS	15485500	1988-04-30	16000	A
USGS	15485500	1988-05-01	16500	A
USGS	15485500	1988-05-02	16500	A
USGS	15485500	1988-05-03	17000	A
USGS	15485500	1988-05-04	17800	A
USGS	15485500	1988-05-05	17200	A
USGS	15485500	1988-05-06	17200	A
USGS	15485500	1988-05-07	17200	A
USGS	15485500	1988-05-08	16800	A
USGS	15485500	1988-05-09	17200	A
USGS	15485500	1988-05-10	18000	A
USGS	15485500	1988-05-11	18500	A
USGS	15485500	1988-05-12	19500	A
USGS	15485500	1988-05-13	20700	A
USGS	15485500	1988-05-14	22200	A
USGS	15485500	1988-05-15	24400	A
USGS	15485500	1988-05-16	27600	A
USGS	15485500	1988-05-17	29400	A
USGS	15485500	1988-05-18	31000	A
USGS	15485500	1988-05-19	29400	A
USGS	15485500	1988-05-20	27500	A
USGS	15485500	1988-05-21	25100	A
USGS	15485500	1988-05-22	24200	A
USGS	15485500	1988-05-23	26800	A
USGS	15485500	1988-05-24	28100	A
USGS	15485500	1988-05-25	28000	A
USGS	15485500	1988-05-26	29600	A
USGS	15485500	1988-05-27	30000	A
USGS	15485500	1988-05-28	28300	A
USGS	15485500	1988-05-29	27000	A
USGS	15485500	1988-05-30	27500	A
USGS	15485500	1988-05-31	29000	A
USGS	15485500	1988-06-01	36100	A
USGS	15485500	1988-06-02	36200	A
USGS	15485500	1988-06-03	36100	A
USGS	15485500	1988-06-04	38600	A
USGS	15485500	1988-06-05	38200	A
USGS	15485500	1988-06-06	36400	A
USGS	15485500	1988-06-07	34100	A
USGS	15485500	1988-06-08	35100	A
USGS	15485500	1988-06-09	36200	A
USGS	15485500	1988-06-10	36200	A
USGS	15485500	1988-06-11	36900	A
USGS	15485500	1988-06-12	38800	A
USGS	15485500	1988-06-13	43300	A
USGS	15485500	1988-06-14	47900	A
USGS	15485500	1988-06-15	50900	A
USGS	15485500	1988-06-16	54500	A
USGS	15485500	1988-06-17	57400	A
USGS	15485500	1988-06-18	62100	A
USGS	15485500	1988-06-19	57300	A
USGS	15485500	1988-06-20	56600	A
USGS	15485500	1988-06-21	61000	A
USGS	15485500	1988-06-22	62500	A
USGS	15485500	1988-06-23	59300	A
USGS	15485500	1988-06-24	58300	A
USGS	15485500	1988-06-25	55600	A
USGS	15485500	1988-06-26	52900	A
USGS	15485500	1988-06-27	50500	A
USGS	15485500	1988-06-28	52900	A
USGS	15485500	1988-06-29	55900	A
USGS	15485500	1988-06-30	53900	A
USGS	15485500	1988-07-01	53200	A
USGS	15485500	1988-07-02	54800	A
USGS	15485500	1988-07-03	55100	A
USGS	15485500	1988-07-04	56000	A
USGS	15485500	1988-07-05	58800	A
USGS	15485500	1988-07-06	59600	A
USGS	15485500	1988-07-07	59000	A
USGS	15485500	1988-07-08	60500	A
USGS	15485500	1988-07-09	64900	A
USGS	15485500	1988-07-10	70800	A
USGS	15485500	1988-07-11	69600	A
USGS	15485500	1988-07-12	65400	A
USGS	15485500	1988-07-13	63500	A
USGS	15485500	1988-07-14	64600	A
USGS	15485500	1988-07-15	68800	A
USGS	15485500	1988-07-16	76900	A
USGS	15485500	1988-07-17	77900	A
USGS	15485500	1988-07-18	74700	A
USGS	15485500	1988-07-19	71500	A
USGS	15485500	1988-07-20	69300	A
USGS	15485500	1988-07-21	69000	A
USGS	15485500	1988-07-22	70400	A
USGS	15485500	1988-07-23	69500	A
USGS	15485500	1988-07-24	69000	A
USGS	15485500	1988-07-25	68000	A
USGS	15485500	1988-07-26	67000	A
USGS	15485500	1988-07-27	65100	A
USGS	15485500	1988-07-28	65000	A
USGS	15485500	1988-07-29	65300	A
USGS	15485500	1988-07-30	65400	A
USGS	15485500	1988-07-31	64200	A
USGS	15485500	1988-08-01	62900	A
USGS	15485500	1988-08-02	62400	A
USGS	15485500	1988-08-03	60100	A
USGS	15485500	1988-08-04	58000	A
USGS	15485500	1988-08-05	57000	A
USGS	15485500	1988-08-06	57600	A
USGS	15485500	1988-08-07	58400	A
USGS	15485500	1988-08-08	59000	A
USGS	15485500	1988-08-09	60500	A
USGS	15485500	1988-08-10	61500	A
USGS	15485500	1988-08-11	58500	A
USGS	15485500	1988-08-12	57100	A
USGS	15485500	1988-08-13	58200	A
USGS	15485500	1988-08-14	56500	A
USGS	15485500	1988-08-15	53500	A
USGS	15485500	1988-08-16	51600	A
USGS	15485500	1988-08-17	51300	A
USGS	15485500	1988-08-18	51500	A
USGS	15485500	1988-08-19	51700	A
USGS	15485500	1988-08-20	51500	A
USGS	15485500	1988-08-21	48800	A
USGS	15485500	1988-08-22	46100	A
USGS	15485500	1988-08-23	45100	A
USGS	15485500	1988-08-24	45600	A
USGS	15485500	1988-08-25	41300	A
USGS	15485500	1988-08-26	37400	A
USGS	15485500	1988-08-27	36700	A
USGS	15485500	1988-08-28	39800	A
USGS	15485500	1988-08-29	41400	A
USGS	15485500	1988-08-30	41600	A
USGS	15485500	1988-08-31	42100	A
USGS	15485500	1988-09-01	41000	A
USGS	15485500	1988-09-02	36800	A
USGS	15485500	1988-09-03	34400	A
USGS	15485500	1988-09-04	33100	A
USGS	15485500	1988-09-05	31900	A
USGS	15485500	1988-09-06	32400	A
USGS	15485500	1988-09-07	30600	A
USGS	15485500	1988-09-08	29500	A
USGS	15485500	1988-09-09	27700	A
USGS	15485500	1988-09-10	26200	A
USGS	15485500	1988-09-11	25000	A
USGS	15485500	1988-09-12	24300	A
USGS	15485500	1988-09-13	23300	A
USGS	15485500	1988-09-14	22700	A
USGS	15485500	1988-09-15	21900	A
USGS	15485500	1988-09-16	21200	A
USGS	15485500	1988-09-17	20400	A
USGS	15485500	1988-09-18	19900	A
USGS	15485500	1988-09-19	19700	A
USGS	15485500	1988-09-20	19300	A
USGS	15485500	1988-09-21	19200	A
USGS	15485500	1988-09-22	19200	A
USGS	15485500	1988-09-23	18700	A
USGS	15485500	1988-09-24	18400	A
USGS	15485500	1988-09-25	18100	A
USGS	15485500	1988-09-26	17800	A
USGS	15485500	1988-09-27	17400	A
USGS	15485500	1988-09-28	17200	A
USGS	15485500	1988-09-29	16900	A
USGS	15485500	1988-09-30	16600	A
USGS	15485500	1988-10-01	16200	A
USGS	15485500	1988-10-02	15900	A
USGS	15485500	1988-10-03	15700	A
USGS	15485500	1988-10-04	15800	A
USGS	15485500	1988-10-05	15900	A
USGS	15485500	1988-10-06	16700	A
USGS	15485500	1988-10-07	16400	A
USGS	15485500	1988-10-08	16100	A
USGS	15485500	1988-10-09	15000	A
USGS	15485500	1988-10-10	14000	A
USGS	15485500	1988-10-11	13000	A
USGS	15485500	1988-10-12	12000	A
USGS	15485500	1988-10-13	11000	A
USGS	15485500	1988-10-14	11000	A
USGS	15485500	1988-10-15	10000	A
USGS	15485500	1988-10-16	10000	A
USGS	15485500	1988-10-17	10000	A
USGS	15485500	1988-10-18	9600	A
USGS	15485500	1988-10-19	9200	A
USGS	15485500	1988-10-20	9000	A
USGS	15485500	1988-10-21	8800	A
USGS	15485500	1988-10-22	8600	A
USGS	15485500	1988-10-23	8400	A
USGS	15485500	1988-10-24	8200	A
USGS	15485500	1988-10-25	8000	A
USGS	15485500	1988-10-26	7800	A
USGS	15485500	1988-10-27	7600	A
USGS	15485500	1988-10-28	7400	A
USGS	15485500	1988-10-29	7200	A
USGS	15485500	1988-10-30	7200	A
USGS	15485500	1988-10-31	7000	A
USGS	15485500	1988-11-01	7000	A
USGS	15485500	1988-11-02	6800	A
USGS	15485500	1988-11-03	6800	A
USGS	15485500	1988-11-04	6600	A
USGS	15485500	1988-11-05	6600	A
USGS	15485500	1988-11-06	6600	A
USGS	15485500	1988-11-07	6400	A
USGS	15485500	1988-11-08	6400	A
USGS	15485500	1988-11-09	6400	A
USGS	15485500	1988-11-10	6200	A
USGS	15485500	1988-11-11	6200	A
USGS	15485500	1988-11-12	6200	A
USGS	15485500	1988-11-13	6000	A
USGS	15485500	1988-11-14	6000	A
USGS	15485500	1988-11-15	6000	A
USGS	15485500	1988-11-16	6000	A
USGS	15485500	1988-11-17	6000	A
USGS	15485500	1988-11-18	6000	A
USGS	15485500	1988-11-19	6000	A
USGS	15485500	1988-11-20	6000	A
USGS	15485500	1988-11-21	6000	A
USGS	15485500	1988-11-22	6000	A
USGS	15485500	1988-11-23	5800	A
USGS	15485500	1988-11-24	5800	A
USGS	15485500	1988-11-25	5800	A
USGS	15485500	1988-11-26	5800	A
USGS	15485500	1988-11-27	5800	A
USGS	15485500	1988-11-28	5800	A
USGS	15485500	1988-11-29	5800	A
USGS	15485500	1988-11-30	5800	A
USGS	15485500	1988-12-01	5700	A
USGS	15485500	1988-12-02	5700	A
USGS	15485500	1988-12-03	5700	A
USGS	15485500	1988-12-04	5700	A
USGS	15485500	1988-12-05	5700	A
USGS	15485500	1988-12-06	5700	A
USGS	15485500	1988-12-07	5700	A
USGS	15485500	1988-12-08	5700	A
USGS	15485500	1988-12-09	5700	A
USGS	15485500	1988-12-10	5700	A
USGS	15485500	1988-12-11	5700	A
USGS	15485500	1988-12-12	5700	A
USGS	15485500	1988-12-13	5700	A
USGS	15485500	1988-12-14	5700	A
USGS	15485500	1988-12-15	5700	A
USGS	15485500	1988-12-16	5700	A
USGS	15485500	1988-12-17	5700	A
USGS	15485500	1988-12-18	5700	A
USGS	15485500	1988-12-19	5700	A
USGS	15485500	1988-12-20	5700	A
USGS	15485500	1988-12-21	5700	A
USGS	15485500	1988-12-22	5700	A
USGS	15485500	1988-12-23	5700	A
USGS	15485500	1988-12-24	5700	A
USGS	15485500	1988-12-25	5700	A
USGS	15485500	1988-12-26	5700	A
USGS	15485500	1988-12-27	5700	A
USGS	15485500	1988-12-28	5700	A
USGS	15485500	1988-12-29	5700	A
USGS	15485500	1988-12-30	5700	A
USGS	15485500	1988-12-31	5700	A
USGS	15485500	1989-01-01	5700	A
USGS	15485500	1989-01-02	5700	A
USGS	15485500	1989-01-03	5700	A
USGS	15485500	1989-01-04	5700	A
USGS	15485500	1989-01-05	5700	A
USGS	15485500	1989-01-06	5700	A
USGS	15485500	1989-01-07	5700	A
USGS	15485500	1989-01-08	5700	A
USGS	15485500	1989-01-09	5700	A
USGS	15485500	1989-01-10	5700	A
USGS	15485500	1989-01-11	5700	A
USGS	15485500	1989-01-12	5700	A
USGS	15485500	1989-01-13	5700	A
USGS	15485500	1989-01-14	5700	A
USGS	15485500	1989-01-15	5700	A
USGS	15485500	1989-01-16	5600	A
USGS	15485500	1989-01-17	5600	A
USGS	15485500	1989-01-18	5600	A
USGS	15485500	1989-01-19	5600	A
USGS	15485500	1989-01-20	5400	A
USGS	15485500	1989-01-21	5400	A
USGS	15485500	1989-01-22	5400	A
USGS	15485500	1989-01-23	5400	A
USGS	15485500	1989-01-24	5400	A
USGS	15485500	1989-01-25	5400	A
USGS	15485500	1989-01-26	5400	A
USGS	15485500	1989-01-27	5200	A
USGS	15485500	1989-01-28	5200	A
USGS	15485500	1989-01-29	5200	A
USGS	15485500	1989-01-30	5200	A
USGS	15485500	1989-01-31	5200	A
USGS	15485500	1989-02-01	5000	A
USGS	15485500	1989-02-02	5000	A
USGS	15485500	1989-02-03	5000	A
USGS	15485500	1989-02-04	5000	A
USGS	15485500	1989-02-05	5000	A
USGS	15485500	1989-02-06	5000	A
USGS	15485500	1989-02-07	5000	A
USGS	15485500	1989-02-08	5000	A
USGS	15485500	1989-02-09	5000	A
USGS	15485500	1989-02-10	5000	A
USGS	15485500	1989-02-11	5000	A
USGS	15485500	1989-02-12	5000	A
USGS	15485500	1989-02-13	5000	A
USGS	15485500	1989-02-14	5000	A
USGS	15485500	1989-02-15	5000	A
USGS	15485500	1989-02-16	5000	A
USGS	15485500	1989-02-17	5000	A
USGS	15485500	1989-02-18	5000	A
USGS	15485500	1989-02-19	5000	A
USGS	15485500	1989-02-20	5000	A
USGS	15485500	1989-02-21	5000	A
USGS	15485500	1989-02-22	5000	A
USGS	15485500	1989-02-23	5000	A
USGS	15485500	1989-02-24	5000	A
USGS	15485500	1989-02-25	5000	A
USGS	15485500	1989-02-26	5000	A
USGS	15485500	1989-02-27	5000	A
USGS	15485500	1989-02-28	5000	A
USGS	15485500	1989-03-01	5200	A
USGS	15485500	1989-03-02	5200	A
USGS	15485500	1989-03-03	5200	A
USGS	15485500	1989-03-04	5200	A
USGS	15485500	1989-03-05	5200	A
USGS	15485500	1989-03-06	5200	A
USGS	15485500	1989-03-07	5200	A
USGS	15485500	1989-03-08	5200	A
USGS	15485500	1989-03-09	5200	A
USGS	15485500	1989-03-10	5400	A
USGS	15485500	1989-03-11	5400	A
USGS	15485500	1989-03-12	5400	A
USGS	15485500	1989-03-13	5400	A
USGS	15485500	1989-03-14	5400	A
USGS	15485500	1989-03-15	5400	A
USGS	15485500	1989-03-16	5600	A
USGS	15485500	1989-03-17	5600	A
USGS	15485500	1989-03-18	5600	A
USGS	15485500	1989-03-19	5600	A
USGS	15485500	1989-03-20	5600	A
USGS	15485500	1989-03-21	5600	A
USGS	15485500	1989-03-22	5600	A
USGS	15485500	1989-03-23	5600	A
USGS	15485500	1989-03-24	5600	A
USGS	15485500	1989-03-25	5600	A
USGS	15485500	1989-03-26	5600	A
USGS	15485500	1989-03-27	5600	A
USGS	15485500	1989-03-28	5600	A
USGS	15485500	1989-03-29	5600	A
USGS	15485500	1989-03-30	5600	A
USGS	15485500	1989-03-31	5600	A
USGS	15485500	1989-04-01	5600	A
USGS	15485500	1989-04-02	5600	A
USGS	15485500	1989-04-03	5600	A
USGS	15485500	1989-04-04	5600	A
USGS	15485500	1989-04-05	5600	A
USGS	15485500	1989-04-06	5600	A
USGS	15485500	1989-04-07	5600	A
USGS	15485500	1989-04-08	5600	A
USGS	15485500	1989-04-09	5600	A
USGS	15485500	1989-04-10	5600	A
USGS	15485500	1989-04-11	5800	A
USGS	15485500	1989-04-12	6000	A
USGS	15485500	1989-04-13	6200	A
USGS	15485500	1989-04-14	6400	A
USGS	15485500	1989-04-15	6600	A
USGS	15485500	1989-04-16	7000	A
USGS	15485500	1989-04-17	7400	A
USGS	15485500	1989-04-18	8000	A
USGS	15485500	1989-04-19	8800	A
USGS	15485500	1989-04-20	10000	A
USGS	15485500	1989-04-21	11000	A
USGS	15485500	1989-04-22	12000	A
USGS	15485500	1989-04-23	13000	A
USGS	15485500	1989-04-24	14000	A
USGS	15485500	1989-04-25	15000	A
USGS	15485500	1989-04-26	17000	A
USGS	15485500	1989-04-27	20000	A
USGS	15485500	1989-04-28	25000	A
USGS	15485500	1989-04-29	30000	A
USGS	15485500	1989-04-30	40000	A
USGS	15485500	1989-05-01	50000	A
USGS	15485500	1989-05-02	50000	A
USGS	15485500	1989-05-03	40000	A
USGS	15485500	1989-05-04	37000	A
USGS	15485500	1989-05-05	37600	A
USGS	15485500	1989-05-06	34300	A
USGS	15485500	1989-05-07	31000	A
USGS	15485500	1989-05-08	28800	A
USGS	15485500	1989-05-09	27800	A
USGS	15485500	1989-05-10	26300	A
USGS	15485500	1989-05-11	24600	A
USGS	15485500	1989-05-12	23100	A
USGS	15485500	1989-05-13	21500	A
USGS	15485500	1989-05-14	20600	A
USGS	15485500	1989-05-15	20200	A
USGS	15485500	1989-05-16	20400	A
USGS	15485500	1989-05-17	21800	A
USGS	15485500	1989-05-18	22600	A
USGS	15485500	1989-05-19	22200	A
USGS	15485500	1989-05-20	21800	A
USGS	15485500	1989-05-21	22800	A
USGS	15485500	1989-05-22	23900	A
USGS	15485500	1989-05-23	24400	A
USGS	15485500	1989-05-24	24300	A
USGS	15485500	1989-05-25	25000	A
USGS	15485500	1989-05-26	27400	A
USGS	15485500	1989-05-27	28000	A
USGS	15485500	1989-05-28	27200	A
USGS	15485500	1989-05-29	27500	A
USGS	15485500	1989-05-30	28600	A
USGS	15485500	1989-05-31	31000	A
USGS	15485500	1989-06-01	32100	A
USGS	15485500	1989-06-02	32000	A
USGS	15485500	1989-06-03	30500	A
USGS	15485500	1989-06-04	28900	A
USGS	15485500	1989-06-05	29800	A
USGS	15485500	1989-06-06	31200	A
USGS	15485500	1989-06-07	34500	A
USGS	15485500	1989-06-08	40300	A
USGS	15485500	1989-06-09	38600	A
USGS	15485500	1989-06-10	34700	A
USGS	15485500	1989-06-11	32100	A
USGS	15485500	1989-06-12	30500	A
USGS	15485500	1989-06-13	29900	A
USGS	15485500	1989-06-14	29000	A
USGS	15485500	1989-06-15	29200	A
USGS	15485500	1989-06-16	32300	A
USGS	15485500	1989-06-17	33700	A
USGS	15485500	1989-06-18	33300	A
USGS	15485500	1989-06-19	33400	A
USGS	15485500	1989-06-20	34000	A
USGS	15485500	1989-06-21	34100	A
USGS	15485500	1989-06-22	34200	A
USGS	15485500	1989-06-23	34600	A
USGS	15485500	1989-06-24	36300	A
USGS	15485500	1989-06-25	40300	A
USGS	15485500	1989-06-26	58000	A
USGS	15485500	1989-06-27	84800	A
USGS	15485500	1989-06-28	72500	A
USGS	15485500	1989-06-29	63600	A
USGS	15485500	1989-06-30	59600	A
USGS	15485500	1989-07-01	57700	A
USGS	15485500	1989-07-02	63300	A
USGS	15485500	1989-07-03	67200	A
USGS	15485500	1989-07-04	61500	A
USGS	15485500	1989-07-05	57800	A
USGS	15485500	1989-07-06	57600	A
USGS	15485500	1989-07-07	57500	A
USGS	15485500	1989-07-08	56400	A
USGS	15485500	1989-07-09	56200	A
USGS	15485500	1989-07-10	57500	A
USGS	15485500	1989-07-11	59900	A
USGS	15485500	1989-07-12	63400	A
USGS	15485500	1989-07-13	64100	A
USGS	15485500	1989-07-14	65300	A
USGS	15485500	1989-07-15	66300	A
USGS	15485500	1989-07-16	66000	A
USGS	15485500	1989-07-17	65500	A
USGS	15485500	1989-07-18	63600	A
USGS	15485500	1989-07-19	62300	A
USGS	15485500	1989-07-20	61400	A
USGS	15485500	1989-07-21	61000	A
USGS	15485500	1989-07-22	59200	A
USGS	15485500	1989-07-23	57300	A
USGS	15485500	1989-07-24	57400	A
USGS	15485500	1989-07-25	57200	A
USGS	15485500	1989-07-26	56900	A
USGS	15485500	1989-07-27	55400	A
USGS	15485500	1989-07-28	53400	A
USGS	15485500	1989-07-29	50600	A
USGS	15485500	1989-07-30	51200	A
USGS	15485500	1989-07-31	53600	A
USGS	15485500	1989-08-01	56200	A
USGS	15485500	1989-08-02	58400	A
USGS	15485500	1989-08-03	63700	A
USGS	15485500	1989-08-04	63900	A
USGS	15485500	1989-08-05	61000	A
USGS	15485500	1989-08-06	63100	A
USGS	15485500	1989-08-07	65200	A
USGS	15485500	1989-08-08	65100	A
USGS	15485500	1989-08-09	63700	A
USGS	15485500	1989-08-10	61100	A
USGS	15485500	1989-08-11	60900	A
USGS	15485500	1989-08-12	62900	A
USGS	15485500	1989-08-13	65900	A
USGS	15485500	1989-08-14	67600	A
USGS	15485500	1989-08-15	64800	A
USGS	15485500	1989-08-16	61000	A
USGS	15485500	1989-08-17	60100	A
USGS	15485500	1989-08-18	61100	A
USGS	15485500	1989-08-19	60900	A
USGS	15485500	1989-08-20	59700	A
USGS	15485500	1989-08-21	59700	A
USGS	15485500	1989-08-22	58000	A
USGS	15485500	1989-08-23	54900	A
USGS	15485500	1989-08-24	51700	A
USGS	15485500	1989-08-25	49800	A
USGS	15485500	1989-08-26	49400	A
USGS	15485500	1989-08-27	51200	A
USGS	15485500	1989-08-28	53100	A
USGS	15485500	1989-08-29	52700	A
USGS	15485500	1989-08-30	51500	A
USGS	15485500	1989-08-31	49400	A
USGS	15485500	1989-09-01	45700	A
USGS	15485500	1989-09-02	42600	A
USGS	15485500	1989-09-03	40500	A
USGS	15485500	1989-09-04	38400	A
USGS	15485500	1989-09-05	35800	A
USGS	15485500	1989-09-06	33800	A
USGS	15485500	1989-09-07	34200	A
USGS	15485500	1989-09-08	34500	A
USGS	15485500	1989-09-09	35300	A
USGS	15485500	1989-09-10	37300	A
USGS	15485500	1989-09-11	41200	A
USGS	15485500	1989-09-12	46700	A
USGS	15485500	1989-09-13	47200	A
USGS	15485500	1989-09-14	41400	A
USGS	15485500	1989-09-15	38400	A
USGS	15485500	1989-09-16	36300	A
USGS	15485500	1989-09-17	33900	A
USGS	15485500	1989-09-18	31300	A
USGS	15485500	1989-09-19	28300	A
USGS	15485500	1989-09-20	26000	A
USGS	15485500	1989-09-21	24200	A
USGS	15485500	1989-09-22	22700	A
USGS	15485500	1989-09-23	22000	A
USGS	15485500	1989-09-24	21300	A
USGS	15485500	1989-09-25	21000	A
USGS	15485500	1989-09-26	23500	A
USGS	15485500	1989-09-27	24600	A
USGS	15485500	1989-09-28	23900	A
USGS	15485500	1989-09-29	22400	A
USGS	15485500	1989-09-30	21400	A
USGS	15485500	1989-10-01	20700	A
USGS	15485500	1989-10-02	20200	A
USGS	15485500	1989-10-03	19900	A
USGS	15485500	1989-10-04	19300	A
USGS	15485500	1989-10-05	18800	A
USGS	15485500	1989-10-06	18300	A
USGS	15485500	1989-10-07	18000	A
USGS	15485500	1989-10-08	17800	A
USGS	15485500	1989-10-09	17600	A
USGS	15485500	1989-10-10	17300	A
USGS	15485500	1989-10-11	16800	A
USGS	15485500	1989-10-12	16400	A
USGS	15485500	1989-10-13	15900	A
USGS	15485500	1989-10-14	15200	A
USGS	15485500	1989-10-15	14600	A
USGS	15485500	1989-10-16	14200	A
USGS	15485500	1989-10-17	14100	A
USGS	15485500	1989-10-18	14300	A
USGS	15485500	1989-10-19	14000	A
USGS	15485500	1989-10-20	13500	A
USGS	15485500	1989-10-21	13000	A:e
USGS	15485500	1989-10-22	12500	A:e
USGS	15485500	1989-10-23	12000	A:e
USGS	15485500	1989-10-24	11700	A:e
USGS	15485500	1989-10-25	11500	A:e
USGS	15485500	1989-10-26	11300	A:e
USGS	15485500	1989-10-27	11100	A:e
USGS	15485500	1989-10-28	11000	A:e
USGS	15485500	1989-10-29	10900	A:e
USGS	15485500	1989-10-30	10800	A:e
USGS	15485500	1989-10-31	10700	A:e
USGS	15485500	1989-11-01	10600	A:e
USGS	15485500	1989-11-02	10500	A:e
USGS	15485500	1989-11-03	10400	A:e
USGS	15485500	1989-11-04	10300	A:e
USGS	15485500	1989-11-05	10200	A:e
USGS	15485500	1989-11-06	10100	A:e
USGS	15485500	1989-11-07	10000	A:e
USGS	15485500	1989-11-08	9900	A:e
USGS	15485500	1989-11-09	9900	A:e
USGS	15485500	1989-11-10	9800	A:e
USGS	15485500	1989-11-11	9800	A:e
USGS	15485500	1989-11-12	9700	A:e
USGS	15485500	1989-11-13	9700	A:e
USGS	15485500	1989-11-14	9600	A:e
USGS	15485500	1989-11-15	9600	A:e
USGS	15485500	1989-11-16	9500	A:e
USGS	15485500	1989-11-17	9400	A:e
USGS	15485500	1989-11-18	9400	A:e
USGS	15485500	1989-11-19	9300	A:e
USGS	15485500	1989-11-20	9200	A:e
USGS	15485500	1989-11-21	9100	A:e
USGS	15485500	1989-11-22	9100	A:e
USGS	15485500	1989-11-23	9000	A:e
USGS	15485500	1989-11-24	8900	A:e
USGS	15485500	1989-11-25	8800	A:e
USGS	15485500	1989-11-26	8700	A:e
USGS	15485500	1989-11-27	8600	A:e
USGS	15485500	1989-11-28	8600	A:e
USGS	15485500	1989-11-29	8500	A:e
USGS	15485500	1989-11-30	8500	A:e
USGS	15485500	1989-12-01	8400	A:e
USGS	15485500	1989-12-02	8400	A:e
USGS	15485500	1989-12-03	8300	A:e
